split_a,image_a,path_a,split_b,image_b,path_b,phash_dist,dhash_dist,ssim_256,confirmed_near_duplicate,old_split_a,old_split_b,old_rel_image_a,old_rel_image_b,component_id_a,component_id_b,md5_a,md5_b,source_group_a,source_group_b,instances_a,instances_b
train,val__C-W1-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W1-V0001.jpg,val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,25,3,0.248642,False,val,train,C-W1-V0001.jpg,C-W3-0100.jpg,12,1,2dfccd7b58bed571d96e4f9fb725558f,7276bf573489d965021eaf2ee5ee1ac0,c-w1-v0001,c-w3,395,243
train,val__C-W3-V0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0008.jpg,test,train__C-W6-0039.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0039.jpg,28,6,0.248179,False,val,train,C-W3-V0008.jpg,C-W6-0039.jpg,87,4,006c42d3cdb3fbd524093c9abe503532,7447f8bed971563f0dc4f1e7a573e4df,c-w3-v0008,c-w6,297,1
train,val__C-W1-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W1-V0001.jpg,val,train__C-W3-0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0028.jpg,27,1,0.247837,False,val,train,C-W1-V0001.jpg,C-W3-0028.jpg,12,1,2dfccd7b58bed571d96e4f9fb725558f,651409df7d48a33c163a7b56bc1fd6ed,c-w1-v0001,c-w3,395,239
train,val__C-W2-V0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0030.jpg,test,train__C-W6-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0073.jpg,35,6,0.247763,False,val,train,C-W2-V0030.jpg,C-W6-0073.jpg,54,4,5b5a5aa1ea672c9adf57e05cbaba63bf,da07ef1d730ddc2e73d6033b84fed47f,c-w2-v0030,c-w6,77,12
train,val__C-W1-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W1-V0001.jpg,test,train__C-W6-0068.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0068.jpg,29,3,0.247685,False,val,train,C-W1-V0001.jpg,C-W6-0068.jpg,12,4,2dfccd7b58bed571d96e4f9fb725558f,0ba5f0d75d3b3f00b054dcd05b5b2e9b,c-w1-v0001,c-w6,395,155
train,train__C-W1-0094.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0094.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,38,6,0.247474,False,train,train,C-W1-0094.jpg,C-W6-0127.jpg,0,4,e4bc692393b0452c3b1caf60e2b449d7,fd71d3bba44d5c26b48fd9dcd22c7290,c-w1,c-w6,322,14
train,train__C-W1-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0050.jpg,test,train__C-W6-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0100.jpg,31,5,0.246864,False,train,train,C-W1-0050.jpg,C-W6-0100.jpg,0,4,e4f3eb7f1c0f0d341f23daf929e1a53b,edf52f89c43bcbccb51d2871a40a1b88,c-w1,c-w6,335,216
train,train__C-W5-0009.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0009.jpg,test,train__C-W4-0098.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0098.jpg,22,5,0.246745,False,train,train,C-W5-0009.jpg,C-W4-0098.jpg,3,2,5ff43eb1616c884b7b525034db489f91,67a0ffaeeb352ff2e859ff9c1ff5d64a,c-w5,c-w4,120,202
val,train__C-W3-0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0028.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,28,5,0.246585,False,train,train,C-W3-0028.jpg,C-W6-0127.jpg,1,4,651409df7d48a33c163a7b56bc1fd6ed,fd71d3bba44d5c26b48fd9dcd22c7290,c-w3,c-w6,239,14
train,train__C-W5-0009.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0009.jpg,val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,21,6,0.246362,False,train,train,C-W5-0009.jpg,C-W3-0100.jpg,3,1,5ff43eb1616c884b7b525034db489f91,7276bf573489d965021eaf2ee5ee1ac0,c-w5,c-w3,120,243
train,val__C-W2-V0010.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0010.jpg,test,train__C-W6-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0073.jpg,37,4,0.246194,False,val,train,C-W2-V0010.jpg,C-W6-0073.jpg,34,4,f3d2ea296f6f6cccfaddeb7f03789a86,da07ef1d730ddc2e73d6033b84fed47f,c-w2-v0010,c-w6,296,12
train,train__C-W5-0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0008.jpg,test,train__C-W6-0076.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0076.jpg,18,4,0.245921,False,train,train,C-W5-0008.jpg,C-W6-0076.jpg,3,4,a788e45983d2b364ae1d8a0003cc66ed,c33fd81e71ded64009c0592101cc3624,c-w5,c-w6,93,174
train,val__C-W4-V0035.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W4-V0035.jpg,test,train__C-W6-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0073.jpg,32,2,0.245652,False,val,train,C-W4-V0035.jpg,C-W6-0073.jpg,156,4,c87d90ca68fdee0107a579cccb683bf3,da07ef1d730ddc2e73d6033b84fed47f,c-w4-v0035,c-w6,132,12
train,train__C-W1-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0050.jpg,test,train__C-W6-0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0001.jpg,25,3,0.245527,False,train,train,C-W1-0050.jpg,C-W6-0001.jpg,0,4,e4f3eb7f1c0f0d341f23daf929e1a53b,dcedd69db543f247c7eab16818ebaeef,c-w1,c-w6,335,196
train,val__C-W3-V0004.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0004.jpg,val,train__C-W3-0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0028.jpg,15,4,0.245482,False,val,train,C-W3-V0004.jpg,C-W3-0028.jpg,83,1,f57203237f17f41016ed3053fa04d79d,651409df7d48a33c163a7b56bc1fd6ed,c-w3-v0004,c-w3,243,239
train,val__C-W5-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W5-V0002.jpg,val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,26,6,0.245274,False,val,train,C-W5-V0002.jpg,C-W3-0100.jpg,178,1,efc91fe42441f71bb764860448bd5569,7276bf573489d965021eaf2ee5ee1ac0,c-w5-v0002,c-w3,121,243
train,train__C-W1-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0050.jpg,test,train__C-W6-0099.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0099.jpg,29,2,0.245067,False,train,train,C-W1-0050.jpg,C-W6-0099.jpg,0,4,e4f3eb7f1c0f0d341f23daf929e1a53b,1199f22818a7f60558b35952892ba380,c-w1,c-w6,335,175
train,val__C-W6-V0015.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W6-V0015.jpg,val,train__C-W3-0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0028.jpg,31,4,0.244752,False,val,train,C-W6-V0015.jpg,C-W3-0028.jpg,193,1,529fdc3c8e2023ce817e5192fb5e33cf,651409df7d48a33c163a7b56bc1fd6ed,c-w6-v0015,c-w3,11,239
train,train__C-W1-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0050.jpg,test,train__C-W6-0006.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0006.jpg,26,4,0.244225,False,train,train,C-W1-0050.jpg,C-W6-0006.jpg,0,4,e4f3eb7f1c0f0d341f23daf929e1a53b,e1c923808be392b233573fa75f28eaa7,c-w1,c-w6,335,152
val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,28,4,0.244115,False,train,train,C-W3-0029.jpg,C-W6-0127.jpg,1,4,e36203e439d7b6655ed553010db5028d,fd71d3bba44d5c26b48fd9dcd22c7290,c-w3,c-w6,243,14
train,val__C-W6-V0016.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W6-V0016.jpg,test,train__C-W6-0077.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0077.jpg,22,6,0.24396,False,val,train,C-W6-V0016.jpg,C-W6-0077.jpg,194,4,176bee5b894abb53012559ed8140fad6,7f43329313c8480d6abdaff2a5dc53b1,c-w6-v0016,c-w6,48,162
train,train__C-W5-0009.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0009.jpg,test,train__C-W6-0077.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0077.jpg,27,6,0.243956,False,train,train,C-W5-0009.jpg,C-W6-0077.jpg,3,4,5ff43eb1616c884b7b525034db489f91,7f43329313c8480d6abdaff2a5dc53b1,c-w5,c-w6,120,162
train,train__C-W2-0024.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0024.jpg,test,train__C-W6-0081.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0081.jpg,26,4,0.24327,False,train,train,C-W2-0024.jpg,C-W6-0081.jpg,0,4,d3615432b5ab4bacfba4ddfc66276a2c,be250210ce3622c404a3524cff483507,c-w2,c-w6,282,188
train,val__C-W1-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W1-V0001.jpg,val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,27,2,0.243138,False,val,train,C-W1-V0001.jpg,C-W3-0029.jpg,12,1,2dfccd7b58bed571d96e4f9fb725558f,e36203e439d7b6655ed553010db5028d,c-w1-v0001,c-w3,395,243
train,val__C-W5-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W5-V0002.jpg,test,train__C-W6-0110.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0110.jpg,27,6,0.243001,False,val,train,C-W5-V0002.jpg,C-W6-0110.jpg,178,4,efc91fe42441f71bb764860448bd5569,45efe1d3651d51945124e9142901bc07,c-w5-v0002,c-w6,121,116
train,train__C-W5-0009.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0009.jpg,val,train__C-W3-0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0028.jpg,19,6,0.242594,False,train,train,C-W5-0009.jpg,C-W3-0028.jpg,3,1,5ff43eb1616c884b7b525034db489f91,651409df7d48a33c163a7b56bc1fd6ed,c-w5,c-w3,120,239
train,val__C-W5-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W5-V0002.jpg,test,train__C-W4-0095.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0095.jpg,26,5,0.242429,False,val,train,C-W5-V0002.jpg,C-W4-0095.jpg,178,2,efc91fe42441f71bb764860448bd5569,2741fbf427d27ea0b013cc1f1704085b,c-w5-v0002,c-w4,121,200
train,train__C-W5-0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0008.jpg,test,train__C-W6-0077.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0077.jpg,29,5,0.242389,False,train,train,C-W5-0008.jpg,C-W6-0077.jpg,3,4,a788e45983d2b364ae1d8a0003cc66ed,7f43329313c8480d6abdaff2a5dc53b1,c-w5,c-w6,93,162
train,train__C-W1-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0050.jpg,test,train__C-W6-0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0033.jpg,25,6,0.242346,False,train,train,C-W1-0050.jpg,C-W6-0033.jpg,0,4,e4f3eb7f1c0f0d341f23daf929e1a53b,2536559940ba7a9600df74bb44be79ac,c-w1,c-w6,335,101
train,train__C-W1-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0050.jpg,test,train__C-W6-0141.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0141.jpg,34,4,0.242206,False,train,train,C-W1-0050.jpg,C-W6-0141.jpg,0,4,e4f3eb7f1c0f0d341f23daf929e1a53b,f84d5f85614e5f66921c747eee4f2915,c-w1,c-w6,335,136
train,train__C-W2-0137.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0137.jpg,test,train__C-W6-0006.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0006.jpg,25,5,0.242157,False,train,train,C-W2-0137.jpg,C-W6-0006.jpg,0,4,eeb39db6c9efec04ce6901786b234673,e1c923808be392b233573fa75f28eaa7,c-w2,c-w6,331,152
train,val__C-W6-V0016.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W6-V0016.jpg,test,train__C-W6-0110.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0110.jpg,27,6,0.241871,False,val,train,C-W6-V0016.jpg,C-W6-0110.jpg,194,4,176bee5b894abb53012559ed8140fad6,45efe1d3651d51945124e9142901bc07,c-w6-v0016,c-w6,48,116
val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,26,5,0.241661,False,train,train,C-W3-0100.jpg,C-W6-0127.jpg,1,4,7276bf573489d965021eaf2ee5ee1ac0,fd71d3bba44d5c26b48fd9dcd22c7290,c-w3,c-w6,243,14
train,train__C-W5-0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0008.jpg,test,train__C-W6-0110.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0110.jpg,22,5,0.24157,False,train,train,C-W5-0008.jpg,C-W6-0110.jpg,3,4,a788e45983d2b364ae1d8a0003cc66ed,45efe1d3651d51945124e9142901bc07,c-w5,c-w6,93,116
train,val__C-W3-V0051.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0051.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,23,5,0.240898,False,val,train,C-W3-V0051.jpg,C-W6-0127.jpg,118,4,123184628bad3064732f12a8da9fb962,fd71d3bba44d5c26b48fd9dcd22c7290,c-w3-v0051,c-w6,194,14
val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,22,5,0.240771,False,train,train,C-W3-0031.jpg,C-W6-0127.jpg,1,4,f35b82ff76ec2cc801c9d3d5f556b406,fd71d3bba44d5c26b48fd9dcd22c7290,c-w3,c-w6,231,14
train,val__C-W1-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W1-V0001.jpg,test,train__C-W6-0105.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0105.jpg,27,6,0.240669,False,val,train,C-W1-V0001.jpg,C-W6-0105.jpg,12,4,2dfccd7b58bed571d96e4f9fb725558f,381663cb243cc8e8290bd8fa8e61e90f,c-w1-v0001,c-w6,395,115
train,val__C-W3-V0003.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0003.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,30,5,0.240349,False,val,train,C-W3-V0003.jpg,C-W6-0127.jpg,82,4,d9a212a3d4b98c4382e1c344410967ec,fd71d3bba44d5c26b48fd9dcd22c7290,c-w3-v0003,c-w6,259,14
train,val__C-W3-V0003.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0003.jpg,val,train__C-W3-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0027.jpg,19,5,0.240232,False,val,train,C-W3-V0003.jpg,C-W3-0027.jpg,82,1,d9a212a3d4b98c4382e1c344410967ec,1ba613f9a2aed772c3d311e9baa54563,c-w3-v0003,c-w3,259,237
train,val__C-W2-V0053.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0053.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,26,5,0.239995,False,val,train,C-W2-V0053.jpg,C-W6-0127.jpg,71,4,942a88e3757b5c90651cba099c548078,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2-v0053,c-w6,329,14
train,train__C-W5-0004.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0004.jpg,test,train__C-W4-0098.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0098.jpg,27,5,0.239837,False,train,train,C-W5-0004.jpg,C-W4-0098.jpg,3,2,6b3bbacf770b72c3278f6b1dd139465a,67a0ffaeeb352ff2e859ff9c1ff5d64a,c-w5,c-w4,90,202
train,val__C-W3-V0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0033.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,30,6,0.239837,False,val,train,C-W3-V0033.jpg,C-W6-0127.jpg,101,4,91b77e401e3b26264a8f382561436fc8,fd71d3bba44d5c26b48fd9dcd22c7290,c-w3-v0033,c-w6,251,14
train,val__C-W3-V0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0062.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,30,6,0.239837,False,val,train,C-W3-V0062.jpg,C-W6-0127.jpg,101,4,91b77e401e3b26264a8f382561436fc8,fd71d3bba44d5c26b48fd9dcd22c7290,c-w3-v0062,c-w6,249,14
train,val__C-W5-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W5-V0002.jpg,test,train__C-W4-0096.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0096.jpg,26,6,0.239088,False,val,train,C-W5-V0002.jpg,C-W4-0096.jpg,178,2,efc91fe42441f71bb764860448bd5569,feeb655036d98a8764eabaddb72e109b,c-w5-v0002,c-w4,121,207
train,val__C-W2-V0053.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0053.jpg,test,train__C-W6-0039.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0039.jpg,26,6,0.238986,False,val,train,C-W2-V0053.jpg,C-W6-0039.jpg,71,4,942a88e3757b5c90651cba099c548078,7447f8bed971563f0dc4f1e7a573e4df,c-w2-v0053,c-w6,329,1
train,val__C-W2-V0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0011.jpg,test,train__C-W6-0039.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0039.jpg,25,6,0.238764,False,val,train,C-W2-V0011.jpg,C-W6-0039.jpg,35,4,62553847cde19c776ceb214e3ab83c64,7447f8bed971563f0dc4f1e7a573e4df,c-w2-v0011,c-w6,362,1
train,train__C-W5-0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0008.jpg,test,train__C-W4-0097.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0097.jpg,23,6,0.238623,False,train,train,C-W5-0008.jpg,C-W4-0097.jpg,3,2,a788e45983d2b364ae1d8a0003cc66ed,a5aa5fa69062a115291d6a401675c96f,c-w5,c-w4,93,200
train,train__C-W2-0070.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0070.jpg,test,train__C-W6-0074.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0074.jpg,26,4,0.238598,False,train,train,C-W2-0070.jpg,C-W6-0074.jpg,0,4,e1243ae0db7f8974af8b6b634d13db57,02f929fbf109a0cffcfd2277fb88b322,c-w2,c-w6,288,14
train,train__C-W2-0132.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0132.jpg,test,train__C-W6-0127.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0127.jpg,21,6,0.238423,False,train,train,C-W2-0132.jpg,C-W6-0127.jpg,0,4,f38e4afbca90a9b5fd307c5520fab9b0,fd71d3bba44d5c26b48fd9dcd22c7290,c-w2,c-w6,413,14
train,train__C-W1-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0050.jpg,test,train__C-W6-0110.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0110.jpg,30,4,0.238336,False,train,train,C-W1-0050.jpg,C-W6-0110.jpg,0,4,e4f3eb7f1c0f0d341f23daf929e1a53b,45efe1d3651d51945124e9142901bc07,c-w1,c-w6,335,116
train,val__C-W5-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W5-V0002.jpg,test,train__C-W4-0097.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0097.jpg,24,5,0.23809,False,val,train,C-W5-V0002.jpg,C-W4-0097.jpg,178,2,efc91fe42441f71bb764860448bd5569,a5aa5fa69062a115291d6a401675c96f,c-w5-v0002,c-w4,121,200
train,train__C-W5-0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W5-0008.jpg,test,train__C-W4-0098.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0098.jpg,24,6,0.237735,False,train,train,C-W5-0008.jpg,C-W4-0098.jpg,3,2,a788e45983d2b364ae1d8a0003cc66ed,67a0ffaeeb352ff2e859ff9c1ff5d64a,c-w5,c-w4,93,202
val,train__C-W3-0093.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0093.jpg,test,train__C-W6-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0073.jpg,29,4,0.237623,False,train,train,C-W3-0093.jpg,C-W6-0073.jpg,1,4,c73bee3a5b4fea3b12fbd2cc15d112f5,da07ef1d730ddc2e73d6033b84fed47f,c-w3,c-w6,226,12
